,regio1,newlyConst,balcony,totalRent,yearConstructed,noParkSpaces,hasKitchen,cellar,houseNumber,livingSpace,geo_krs,condition,interiorQual,petsAllowed,street,streetPlain,lift,typeOfFlat,noRooms,floor,numberOfFloors,garden,regio2,ID,Tipologia_Affitti,Tipologia_Propieta
112364,Nordrhein_Westfalen,False,True,2300.0,2016.0,1.0,False,False,30-34,206.0,Aachen_Kreis,first_time_use,sophisticated,negotiable,Bahnhofstra&szlig;e,Bahnhofstraße,True,apartment,3.0,3.0,4.0,False,Aachen_Kreis,2173,costoso,
112389,Nordrhein_Westfalen,True,True,1179.83,2017.0,1.0,False,True,17,81.13,Bonn,first_time_use,sophisticated,no,Friedrich-W&ouml;hler-Stra&szlig;e,Friedrich-Wöhler-Straße,True,apartment,3.0,3.0,4.0,False,Bonn,2174,medio,trilocale
112406,Nordrhein_Westfalen,False,True,1415.0,2015.0,1.0,True,True,XXX,98.21,Dortmund,mint_condition,sophisticated,negotiable,Am Kai,Am_Kai,True,apartment,3.0,2.0,4.0,False,Dortmund,2175,costoso,trilocale
112480,Nordrhein_Westfalen,False,True,885.0,1994.0,1.0,False,True,11,106.0,Rheinisch_Bergischer_Kreis,well_kept,sophisticated,yes,Sterntalerweg,Sterntalerweg,False,ground_floor,4.0,0.0,4.0,False,Rheinisch_Bergischer_Kreis,2176,economico,
112533,Nordrhein_Westfalen,False,True,695.0,1964.0,1.0,False,True,32,79.0,Dortmund,modernized,normal,no,Holzener Stra&szlig;e,Holzener_Straße,False,apartment,4.5,3.0,3.0,False,Dortmund,2177,economico,
112565,Nordrhein_Westfalen,False,True,705.0,1978.0,1.0,False,True,178c,83.0,Bochum,well_kept,normal,negotiable,Gahlensche Stra&szlig;e,Gahlensche_Straße,False,other,3.5,2.0,2.0,False,Bochum,2178,economico,
112653,Nordrhein_Westfalen,False,True,1030.0,1975.0,1.0,False,False,14,76.0,Neuss_Rhein_Kreis,fully_renovated,normal,negotiable,Blumenstra&szlig;e,Blumenstraße,False,apartment,3.0,2.0,3.0,False,Neuss_Rhein_Kreis,2179,medio,trilocale
112721,Nordrhein_Westfalen,True,True,1775.19,2019.0,1.0,False,True,9 und 9a,110.26,Düsseldorf,first_time_use,sophisticated,negotiable,Zittauerstrasse,Zittauerstrasse,True,roof_storey,4.0,2.0,2.0,True,Düsseldorf,2180,costoso,
112727,Nordrhein_Westfalen,False,True,940.0,1976.0,1.0,False,True,12,81.0,Mettmann_Kreis,refurbished,normal,negotiable,Kilvertzhof,Kilvertzhof,True,apartment,3.0,5.0,7.0,False,Mettmann_Kreis,2181,medio,trilocale
112755,Nordrhein_Westfalen,True,True,1366.38,2018.0,1.0,False,True,434,107.31,Aachen,first_time_use,sophisticated,no,Oberforstbacherstra&szlig;e,Oberforstbacherstraße,True,ground_floor,3.0,0.0,2.0,False,Aachen,2182,costoso,
113067,Nordrhein_Westfalen,False,False,463.0,1995.0,0.0,False,True,13,65.0,Solingen,well_kept,normal,negotiable,Sonnenstrasse,Sonnenstrasse,False,apartment,2.0,1.0,2.0,False,Solingen,2183,economico,bilocale
113069,Nordrhein_Westfalen,False,True,547.54,1985.0,1.0,True,True,99,59.49,Recklinghausen_Kreis,well_kept,normal,no,Bahnhofstra&szlig;e,Bahnhofstraße,True,roof_storey,2.0,4.0,4.0,False,Recklinghausen_Kreis,2184,economico,bilocale
113122,Nordrhein_Westfalen,False,True,469.0,1977.0,1.0,False,True,166,61.0,Ennepe_Ruhr_Kreis,refurbished,sophisticated,negotiable,Essener Stra&szlig;e,Essener_Straße,False,roof_storey,3.0,2.0,2.0,True,Ennepe_Ruhr_Kreis,2185,economico,
113203,Nordrhein_Westfalen,False,True,720.0,2013.0,1.0,False,True,29,71.0,Soest_Kreis,mint_condition,sophisticated,no,Stockumer Weg,Stockumer_Weg,False,apartment,2.0,1.0,0.0,False,Soest_Kreis,2186,medio,
113214,Nordrhein_Westfalen,False,True,925.0,1968.0,1.0,False,False,8,78.0,Aachen,first_time_use,luxury,no,Rollefstra&szlig;e,Rollefstraße,False,roof_storey,2.5,2.0,2.0,False,Aachen,2187,medio,
113256,Nordrhein_Westfalen,False,True,1600.0,2010.0,1.0,True,True,19,86.0,Düsseldorf,mint_condition,sophisticated,no,An der Ulanenkaserne,An_der_Ulanenkaserne,True,apartment,3.0,3.0,4.0,True,Düsseldorf,2188,costoso,trilocale
113273,Nordrhein_Westfalen,False,True,725.0,2000.0,1.0,False,True,11,57.0,Aachen,mint_condition,normal,negotiable,Haarener Gracht,Haarener_Gracht,False,apartment,2.0,2.0,3.0,False,Aachen,2189,economico,bilocale
113326,Nordrhein_Westfalen,False,True,830.0,1979.0,1.0,False,False,193,87.0,Mülheim_an_der_Ruhr,well_kept,sophisticated,negotiable,M&uuml;hlenstra&szlig;e,Mühlenstraße,False,roof_storey,2.0,2.0,2.0,False,Mülheim_an_der_Ruhr,2190,medio,
113340,Nordrhein_Westfalen,False,True,450.4,1994.0,1.0,False,True,64,65.21,Düren_Kreis,well_kept,normal,no,Albert-Schweitzer-Stra&szlig;e,Albert-Schweitzer-Straße,False,roof_storey,3.0,3.0,3.0,False,Düren_Kreis,2191,economico,
113438,Nordrhein_Westfalen,False,False,789.5,1929.0,1.0,True,True,36b,83.0,Siegen_Wittgenstein_Kreis,well_kept,normal,negotiable,Poststr.,Poststr.,False,roof_storey,3.0,2.0,2.0,True,Siegen_Wittgenstein_Kreis,2192,medio,trilocale
113606,Nordrhein_Westfalen,False,True,1400.0,2017.0,1.0,True,True,332,117.0,Dortmund,first_time_use,luxury,negotiable,Wittbr&auml;ukerstrasse,Wittbräukerstrasse,True,raised_ground_floor,4.0,1.0,3.0,False,Dortmund,2193,costoso,
113627,Nordrhein_Westfalen,False,True,751.0,1997.0,1.0,False,True,21,80.8,Bielefeld,well_kept,normal,negotiable,Epiphanienweg,Epiphanienweg,False,apartment,3.0,2.0,3.0,False,Bielefeld,2194,economico,trilocale
113639,Nordrhein_Westfalen,False,True,760.0,1981.0,1.0,False,True,62,72.0,Neuss_Rhein_Kreis,well_kept,normal,negotiable,Gell_sche Stra&szlig;e,Gell_sche_Straße,True,apartment,3.0,5.0,7.0,True,Neuss_Rhein_Kreis,2195,economico,trilocale
113683,Nordrhein_Westfalen,False,False,855.0,1900.0,1.0,False,True,782,108.0,Bochum,modernized,sophisticated,negotiable,Hattinger Stra&szlig;e,Hattinger_Straße,False,roof_storey,3.0,2.0,2.0,True,Bochum,2196,medio,
113726,Nordrhein_Westfalen,False,True,1955.0,2011.0,1.0,False,True,27,129.99,Düsseldorf,mint_condition,sophisticated,negotiable,Am Wildpark,Am_Wildpark,True,apartment,4.0,3.0,4.0,False,Düsseldorf,2197,costoso,
113737,Nordrhein_Westfalen,False,True,990.0,1978.0,1.0,False,True,36,115.0,Dortmund,well_kept,sophisticated,no,K&uuml;hlingstr.,Kühlingstr.,False,apartment,3.0,1.0,2.0,False,Dortmund,2198,medio,
113753,Nordrhein_Westfalen,False,False,1005.0,1900.0,1.0,False,False,38,139.3,Siegen_Wittgenstein_Kreis,refurbished,normal,negotiable,M&uuml;senerstr.,Müsenerstr.,False,apartment,6.0,1.0,3.0,False,Siegen_Wittgenstein_Kreis,2199,costoso,per famiglie
113754,Nordrhein_Westfalen,False,True,700.0,1983.0,1.0,True,True,22,53.0,Dortmund,first_time_use_after_refurbishment,sophisticated,no,Kleppingstra&szlig;e,Kleppingstraße,True,apartment,1.0,3.0,5.0,False,Dortmund,2200,economico,
113758,Nordrhein_Westfalen,False,False,745.0,1929.0,1.0,True,True,36b,82.0,Siegen_Wittgenstein_Kreis,well_kept,normal,no,Poststr.,Poststr.,False,roof_storey,3.0,2.0,2.0,True,Siegen_Wittgenstein_Kreis,2201,medio,trilocale
113762,Nordrhein_Westfalen,False,True,877.9,1990.0,1.0,False,True,12,78.0,Neuss_Rhein_Kreis,well_kept,normal,negotiable,Brauereistra&szlig;e,Brauereistraße,False,apartment,2.0,2.0,3.0,False,Neuss_Rhein_Kreis,2202,medio,
113775,Nordrhein_Westfalen,False,True,591.0,1997.0,1.0,False,False,3,67.1,Bielefeld,fully_renovated,normal,negotiable,Epiphanienweg,Epiphanienweg,False,apartment,2.0,2.0,2.0,False,Bielefeld,2203,economico,bilocale
113839,Nordrhein_Westfalen,False,True,560.0,1958.0,1.0,False,True,14,60.16,Unna_Kreis,fully_renovated,normal,negotiable,H&uuml;nenpad,Hünenpad,False,apartment,3.0,2.0,3.0,False,Unna_Kreis,2204,economico,
113849,Nordrhein_Westfalen,False,False,800.0,2008.0,1.0,False,True,13,68.87,Duisburg,mint_condition,sophisticated,negotiable,Wilhelmstr.,Wilhelmstr.,False,roof_storey,2.0,2.0,2.0,False,Duisburg,2205,medio,bilocale
113927,Nordrhein_Westfalen,False,True,504.0,1972.0,1.0,True,True,40,56.0,Aachen_Kreis,fully_renovated,normal,negotiable,Pirolweg,Pirolweg,True,ground_floor,1.0,0.0,4.0,False,Aachen_Kreis,2206,economico,
114060,Nordrhein_Westfalen,False,True,880.0,1981.0,1.0,False,True,15,87.0,Mönchengladbach,modernized,sophisticated,no,Am Katharinenhof,Am_Katharinenhof,False,ground_floor,3.5,0.0,3.0,False,Mönchengladbach,2207,medio,
114109,Nordrhein_Westfalen,False,True,1859.56,2016.0,1.0,False,False,73,114.35,Düsseldorf,first_time_use,sophisticated,negotiable,Hallesche Str.,Hallesche_Str.,True,penthouse,3.0,4.0,4.0,False,Düsseldorf,2208,costoso,
114120,Nordrhein_Westfalen,False,True,780.0,1969.0,1.0,False,True,8,70.0,Dortmund,modernized,sophisticated,no,Echtermannsweg,Echtermannsweg,False,apartment,3.0,1.0,2.0,False,Dortmund,2209,economico,trilocale
114129,Nordrhein_Westfalen,True,True,700.0,2020.0,1.0,False,True,2-6,63.0,Oberbergischer_Kreis,first_time_use,sophisticated,negotiable,Brandenburger,Brandenburger,True,apartment,2.0,2.0,3.0,False,Oberbergischer_Kreis,2210,medio,bilocale
114136,Nordrhein_Westfalen,False,False,529.0,1989.0,1.0,False,True,48,56.0,Solingen,first_time_use_after_refurbishment,normal,negotiable,Untenh&ouml;hscheid,Untenhöhscheid,False,roof_storey,2.0,1.0,2.0,True,Solingen,2211,economico,bilocale
114174,Nordrhein_Westfalen,False,False,685.0,1962.0,1.0,False,True,77,77.0,Gelsenkirchen,modernized,normal,negotiable,Oemkenstra&szlig;e,Oemkenstraße,False,apartment,3.5,2.0,2.0,True,Gelsenkirchen,2212,medio,
114184,Nordrhein_Westfalen,False,False,735.0,1928.0,1.0,False,True,12,90.0,Wuppertal,well_kept,normal,negotiable,Ludwig-Richter Str.,Ludwig-Richter_Str.,False,roof_storey,3.0,2.0,2.0,False,Wuppertal,2213,medio,trilocale
114277,Nordrhein_Westfalen,False,True,615.0,1950.0,1.0,False,False,157,74.0,Viersen_Kreis,well_kept,normal,negotiable,Eichenstra&szlig;e,Eichenstraße,False,apartment,2.0,1.0,2.0,False,Viersen_Kreis,2214,economico,
114336,Nordrhein_Westfalen,False,True,825.0,2011.0,1.0,False,True,Xx,75.0,Aachen_Kreis,first_time_use_after_refurbishment,sophisticated,negotiable,Markt,Markt,False,roof_storey,2.0,3.0,3.0,False,Aachen_Kreis,2215,medio,
114399,Nordrhein_Westfalen,False,True,735.0,1976.0,0.0,False,True,46,97.14,Bochum,well_kept,normal,yes,Frankenweg,Frankenweg,True,apartment,4.0,2.0,3.0,False,Bochum,2216,economico,
114428,Nordrhein_Westfalen,False,True,780.0,1988.0,1.0,False,True,36,59.39,Bonn,fully_renovated,normal,no,Im Bachele,Im_Bachele,False,apartment,2.0,3.0,3.0,False,Bonn,2217,economico,bilocale
114430,Nordrhein_Westfalen,False,True,570.0,1998.0,1.0,False,True,2,69.0,Düren_Kreis,well_kept,sophisticated,no,Humboldtstr.,Humboldtstr._,False,raised_ground_floor,2.0,0.0,3.0,False,Düren_Kreis,2218,economico,bilocale
114528,Nordrhein_Westfalen,True,True,955.0,2018.0,1.0,False,True,51,76.0,Rhein_Erft_Kreis,first_time_use,normal,no,Antoniusstra&szlig;e,Antoniusstraße,True,apartment,3.0,1.0,2.0,False,Rhein_Erft_Kreis,2219,medio,trilocale
114542,Nordrhein_Westfalen,True,True,1213.0,2019.0,1.0,False,True,4,107.0,Solingen,first_time_use,sophisticated,negotiable,Eschenweg,Eschenweg,True,apartment,3.0,1.0,3.0,False,Solingen,2220,costoso,
114579,Nordrhein_Westfalen,False,True,500.0,1967.0,1.0,False,True,14,39.0,Köln,fully_renovated,normal,yes,Hans - Schulten - Str.,Hans_-_Schulten_-_Str.,True,apartment,1.0,8.0,10.0,False,Köln,2221,economico,monolocale
114598,Nordrhein_Westfalen,False,False,750.0,1899.0,1.0,False,True,29,90.0,Mettmann_Kreis,well_kept,sophisticated,negotiable,W&uuml;lfrather Str.,Wülfrather_Str.,False,apartment,3.0,1.0,2.0,False,Mettmann_Kreis,2222,economico,trilocale
114739,Nordrhein_Westfalen,False,True,2445.0,1983.0,2.0,True,True,27,176.0,Düsseldorf,mint_condition,luxury,negotiable,Pigageallee,Pigageallee,False,apartment,4.0,1.0,2.0,False,Düsseldorf,2223,costoso,
114751,Nordrhein_Westfalen,False,True,595.0,2016.0,1.0,False,True,12,45.0,Aachen_Kreis,mint_condition,sophisticated,no,An Schweyerhof,An_Schweyerhof,False,apartment,2.0,1.0,2.0,False,Aachen_Kreis,2224,economico,
114959,Nordrhein_Westfalen,False,True,1380.0,1975.0,1.0,False,False,1,126.0,Köln,first_time_use_after_refurbishment,sophisticated,negotiable,Petersenstr.,Petersenstr.,False,roof_storey,4.0,2.0,3.0,False,Köln,2225,medio,
114982,Nordrhein_Westfalen,False,False,685.0,1996.0,1.0,False,True,12,65.0,Krefeld,fully_renovated,normal,no,Alte Krefelder Stra&szlig;e,Alte_Krefelder_Straße,False,other,2.0,1.0,4.0,False,Krefeld,2226,economico,bilocale
114986,Nordrhein_Westfalen,False,True,970.0,2012.0,1.0,True,True,312,74.0,Köln,first_time_use_after_refurbishment,sophisticated,negotiable,Niehler Str.,Niehler_Str.,True,roof_storey,2.5,5.0,5.0,False,Köln,2227,economico,
115042,Nordrhein_Westfalen,False,True,1330.0,2015.0,1.0,False,True,149,105.0,Dortmund,mint_condition,luxury,negotiable,Hermannstr.,Hermannstr.,True,apartment,3.0,1.0,4.0,False,Dortmund,2228,costoso,
115050,Nordrhein_Westfalen,True,True,1100.0,2020.0,1.0,False,True,26,66.65,Düsseldorf,mint_condition,sophisticated,negotiable,Am Holunderbusch,Am_Holunderbusch,True,ground_floor,2.0,0.0,4.0,False,Düsseldorf,2229,economico,bilocale
115091,Nordrhein_Westfalen,False,False,855.0,1933.0,1.0,True,False,8,63.0,Aachen_Kreis,first_time_use_after_refurbishment,sophisticated,no,Maarstra&szlig;e,Maarstraße,False,apartment,3.0,1.0,2.0,False,Aachen_Kreis,2230,medio,
115098,Nordrhein_Westfalen,False,True,720.0,2008.0,1.0,True,True,26,57.34,Rhein_Sieg_Kreis,well_kept,sophisticated,negotiable,Lessenicher Weg,Lessenicher_Weg,False,ground_floor,2.0,0.0,2.0,False,Rhein_Sieg_Kreis,2231,economico,bilocale
115100,Nordrhein_Westfalen,False,True,1025.0,2004.0,1.0,False,True,10,85.24,Köln,well_kept,normal,negotiable,Neue Sandkaul,Neue_Sandkaul,False,ground_floor,3.0,0.0,4.0,False,Köln,2232,economico,trilocale
115110,Nordrhein_Westfalen,False,True,470.0,1976.0,1.0,True,True,4,33.0,Münster,well_kept,normal,negotiable,Zur Gr&auml;fte,Zur_Gräfte,False,apartment,1.5,3.0,3.0,False,Münster,2233,economico,
115161,Nordrhein_Westfalen,True,True,1060.0,2018.0,1.0,True,True,60,60.7,Düsseldorf,first_time_use,sophisticated,no,Romy-Schneider-Stra&szlig;e,Romy-Schneider-Straße,True,apartment,2.0,3.0,3.0,False,Düsseldorf,2234,economico,bilocale
115188,Nordrhein_Westfalen,True,True,880.0,2019.0,1.0,False,True,2,80.0,Gütersloh_Kreis,first_time_use,sophisticated,no,Agnes-Miegel-Stra&szlig;e,Agnes-Miegel-Straße,True,apartment,3.0,1.0,2.0,True,Gütersloh_Kreis,2235,medio,trilocale
115225,Nordrhein_Westfalen,False,True,680.0,1997.0,1.0,True,True,88,86.0,Paderborn_Kreis,refurbished,sophisticated,no,Im Lichtenfelde,Im_Lichtenfelde,False,apartment,3.0,1.0,3.0,False,Paderborn_Kreis,2236,economico,trilocale
115259,Nordrhein_Westfalen,False,True,1560.0,2014.0,1.0,False,True,31,119.0,Hagen,mint_condition,sophisticated,negotiable,An der Egge,An_der_Egge,False,ground_floor,3.0,0.0,2.0,True,Hagen,2237,costoso,
115331,Nordrhein_Westfalen,False,True,1174.0,1974.0,1.0,False,True,4,71.0,Köln,well_kept,sophisticated,negotiable,Aggerweg,Aggerweg_,False,ground_floor,3.0,0.0,2.0,False,Köln,2238,medio,trilocale
115433,Nordrhein_Westfalen,False,True,415.0,1976.0,1.0,False,True,178f,48.0,Bochum,modernized,sophisticated,negotiable,Gahlensche Stra&szlig;e,Gahlensche_Straße,False,ground_floor,2.0,0.0,2.0,False,Bochum,2239,economico,
115434,Nordrhein_Westfalen,True,True,855.0,2019.0,1.0,False,True,16,76.14,Gütersloh_Kreis,first_time_use,sophisticated,no,Sielhorstweg,Sielhorstweg,False,roof_storey,3.0,2.0,2.0,False,Gütersloh_Kreis,2240,medio,trilocale
115486,Nordrhein_Westfalen,False,True,800.0,1975.0,1.0,False,True,1,97.0,Recklinghausen_Kreis,first_time_use_after_refurbishment,sophisticated,negotiable,Robinsonplatz,Robinsonplatz,False,apartment,4.5,1.0,3.0,False,Recklinghausen_Kreis,2241,medio,
115556,Nordrhein_Westfalen,False,True,1010.0,2018.0,1.0,False,True,5,84.0,Gütersloh_Kreis,first_time_use,sophisticated,no,Lippst&auml;dter Str.,Lippstädter_Str.,True,apartment,3.0,1.0,2.0,False,Gütersloh_Kreis,2242,costoso,trilocale
115580,Nordrhein_Westfalen,True,True,1592.56,2019.0,1.0,False,True,80,117.1,Neuss_Rhein_Kreis,first_time_use,sophisticated,negotiable,Bruchweg,Bruchweg,False,apartment,3.0,1.0,2.0,False,Neuss_Rhein_Kreis,2243,costoso,
115603,Nordrhein_Westfalen,False,True,695.0,1975.0,1.0,True,True,23,51.3,Aachen,modernized,normal,negotiable,Kongressstrasse,Kongressstrasse,True,apartment,2.0,1.0,4.0,True,Aachen,2244,economico,bilocale
115605,Nordrhein_Westfalen,False,True,4340.5,2016.0,1.0,True,True,1,183.0,Düsseldorf,mint_condition,luxury,no,Lambertusstr.,Lambertusstr.,True,maisonette,4.5,2.0,3.0,False,Düsseldorf,2245,costoso,per famiglie
115613,Nordrhein_Westfalen,False,True,620.0,1994.0,1.0,True,True,5,63.0,Siegen_Wittgenstein_Kreis,fully_renovated,sophisticated,no,Malvenweg,Malvenweg,False,ground_floor,2.0,1.0,3.0,False,Siegen_Wittgenstein_Kreis,2246,medio,bilocale
115677,Nordrhein_Westfalen,False,False,1050.0,1890.0,1.0,True,True,10,81.38,Wuppertal,refurbished,sophisticated,negotiable,Arrenberg_sche H&ouml;fe,Arrenberg_sche_Höfe,True,apartment,2.0,2.0,3.0,False,Wuppertal,2247,costoso,
115774,Nordrhein_Westfalen,False,False,1742.0,1698.0,1.0,False,False,14,99.0,Düsseldorf,modernized,sophisticated,negotiable,Citadellstr.,Citadellstr.,False,apartment,3.0,2.0,2.0,False,Düsseldorf,2248,costoso,trilocale
115903,Nordrhein_Westfalen,True,True,1001.0,2020.0,1.0,False,False,4a,74.2,Unna_Kreis,first_time_use,luxury,negotiable,Schulstrasse,Schulstrasse,False,ground_floor,2.5,0.0,3.0,True,Unna_Kreis,2249,costoso,
115915,Nordrhein_Westfalen,False,True,1100.0,2013.0,1.0,False,False,21,133.0,Euskirchen_Kreis,mint_condition,sophisticated,no,Roggenstr.,Roggenstr.,False,maisonette,5.0,1.0,1.0,False,Euskirchen_Kreis,2250,costoso,per famiglie
116015,Nordrhein_Westfalen,False,True,925.0,1927.0,1.0,False,True,4,115.81,Wesel_Kreis,well_kept,normal,negotiable,Poststra&szlig;e,Poststraße,False,apartment,4.0,1.0,2.0,False,Wesel_Kreis,2251,costoso,
116018,Nordrhein_Westfalen,False,True,945.0,1997.0,1.0,False,True,18,78.5,Viersen_Kreis,well_kept,sophisticated,no,Schirrmannstra&szlig;e,Schirrmannstraße,False,raised_ground_floor,3.0,0.0,3.0,False,Viersen_Kreis,2252,medio,trilocale
116031,Nordrhein_Westfalen,True,True,1281.8,2020.0,1.0,False,True,60,86.9,Herne,first_time_use,sophisticated,negotiable,Lohofstra&szlig;e,Lohofstraße,True,ground_floor,3.5,0.0,4.0,False,Herne,2253,costoso,
116052,Nordrhein_Westfalen,False,True,1450.0,2017.0,1.0,False,True,232,115.2,Rheinisch_Bergischer_Kreis,mint_condition,sophisticated,no,Bensberger Str.,Bensberger_Str.,True,ground_floor,3.0,0.0,2.0,True,Rheinisch_Bergischer_Kreis,2254,costoso,
116103,Nordrhein_Westfalen,True,True,1610.0,2018.0,1.0,True,True,X,125.0,Mönchengladbach,first_time_use_after_refurbishment,luxury,no,Schm&ouml;lderstra&szlig;e,Schmölderstraße,False,maisonette,4.5,2.0,2.0,False,Mönchengladbach,2255,costoso,per famiglie
116123,Nordrhein_Westfalen,False,False,980.0,1926.0,1.0,False,True,40,120.0,Mettmann_Kreis,negotiable,normal,no,Kriegerheim,Kriegerheim,False,apartment,6.0,1.0,2.0,False,Mettmann_Kreis,2256,medio,per famiglie
116130,Nordrhein_Westfalen,False,True,1500.0,1957.0,2.0,False,True,196,133.3,Essen,refurbished,normal,negotiable,Holsterhauser Str.,Holsterhauser_Str.,False,ground_floor,5.0,1.0,3.0,True,Essen,2257,costoso,per famiglie
116173,Nordrhein_Westfalen,False,True,990.0,1998.0,1.0,False,True,8,95.0,Viersen_Kreis,fully_renovated,sophisticated,negotiable,Breitestrasse,Breitestrasse,False,roof_storey,3.5,2.0,2.0,False,Viersen_Kreis,2258,costoso,
116226,Nordrhein_Westfalen,True,True,1045.0,2018.0,1.0,False,True,47A,80.0,Siegen_Wittgenstein_Kreis,first_time_use,sophisticated,no,Bahnhofstra&szlig;e,Bahnhofstraße,True,apartment,3.0,2.0,4.0,False,Siegen_Wittgenstein_Kreis,2259,costoso,trilocale
116272,Nordrhein_Westfalen,False,True,632.6,1985.0,1.0,False,True,14a,77.3,Aachen,well_kept,sophisticated,negotiable,Erberichshofstra&szlig;e,Erberichshofstraße,False,ground_floor,3.0,0.0,2.0,True,Aachen,2260,economico,trilocale
116275,Nordrhein_Westfalen,False,True,630.0,2016.0,1.0,False,True,27,60.0,Düren_Kreis,mint_condition,sophisticated,no,Bahnhofstra&szlig;e,Bahnhofstraße,True,ground_floor,2.0,0.0,2.0,False,Düren_Kreis,2261,economico,bilocale
116446,Nordrhein_Westfalen,False,True,1740.0,1982.0,1.0,False,True,67,150.0,Bielefeld,well_kept,sophisticated,negotiable,M&ouml;nkenbergstr,Mönkenbergstr,False,roof_storey,5.0,3.0,4.0,False,Bielefeld,2262,costoso,per famiglie
116477,Nordrhein_Westfalen,False,True,884.0,1965.0,1.0,True,True,8,89.23,Mettmann_Kreis,fully_renovated,normal,negotiable,Bartelsheide,Bartelsheide,False,apartment,4.0,2.0,2.0,False,Mettmann_Kreis,2263,medio,
116498,Nordrhein_Westfalen,False,True,565.0,1954.0,1.0,False,True,2,62.44,Gelsenkirchen,well_kept,normal,negotiable,Kerkhofsweg,Kerkhofsweg,False,ground_floor,3.5,0.0,3.0,False,Gelsenkirchen,2264,medio,
116535,Nordrhein_Westfalen,False,True,1320.0,1964.0,1.0,True,True,1,88.0,Bonn,first_time_use_after_refurbishment,sophisticated,no,Im Thelenpfand,Im_Thelenpfand,False,ground_floor,3.0,1.0,2.0,True,Bonn,2265,costoso,trilocale
116538,Nordrhein_Westfalen,False,True,759.0,1995.0,1.0,True,False,15a,37.5,Köln,fully_renovated,sophisticated,no,Scheidtweilerstra&szlig;e,Scheidtweilerstraße,True,apartment,1.0,4.0,5.0,False,Köln,2266,economico,monolocale
116603,Nordrhein_Westfalen,False,False,680.0,1998.0,1.0,False,False,409,75.0,Leverkusen,well_kept,normal,no,L&uuml;tzenkirchener Stra&szlig;e,Lützenkirchener_Straße,False,maisonette,2.0,2.0,2.0,False,Leverkusen,2267,economico,
116609,Nordrhein_Westfalen,True,True,1350.0,2018.0,1.0,True,True,14,102.3,Paderborn_Kreis,mint_condition,luxury,no,Friedlandweg,Friedlandweg,True,apartment,3.0,1.0,2.0,False,Paderborn_Kreis,2268,costoso,
116647,Nordrhein_Westfalen,False,True,1040.0,2002.0,1.0,True,True,8,71.0,Münster,fully_renovated,sophisticated,no,Patronatsstr.,Patronatsstr.,False,ground_floor,2.5,0.0,3.0,False,Münster,2269,economico,
