,Unnamed: 0,regio1,newlyConst,balcony,totalRent,yearConstructed,noParkSpaces,hasKitchen,cellar,houseNumber,livingSpace,geo_krs,condition,interiorQual,petsAllowed,street,streetPlain,lift,typeOfFlat,noRooms,floor,numberOfFloors,garden,regio2,ID,Tipologia_Affitti,Tipologia_Propieta,Cluster
2449,126471,Nordrhein_Westfalen,False,False,640.0,1914.0,1.0,False,True,32,83.0,Hochsauerlandkreis,modernized,simple,no,Marktstra&szlig;e,Marktstraße,False,roof_storey,5.0,3.0,3.0,False,Hochsauerlandkreis,2450,medio,,1
2450,126490,Nordrhein_Westfalen,False,False,555.0,1958.0,1.0,True,False,2,52.0,Gütersloh_Kreis,fully_renovated,normal,no,Feuerwehrweg,Feuerwehrweg,False,roof_storey,3.0,1.0,2.0,True,Gütersloh_Kreis,2451,economico,,1
2451,126491,Nordrhein_Westfalen,False,True,925.0,1995.0,1.0,True,True,20,81.0,Neuss_Rhein_Kreis,well_kept,sophisticated,negotiable,Am Siepbach,Am_Siepbach,False,apartment,3.0,2.0,2.0,False,Neuss_Rhein_Kreis,2452,medio,trilocale,3
2452,126613,Nordrhein_Westfalen,False,False,569.0,1968.0,1.0,False,True,13,63.0,Aachen_Kreis,well_kept,normal,no,Nassauerstra&szlig;e,Nassauerstraße,False,apartment,3.0,1.0,3.0,True,Aachen_Kreis,2453,economico,,1
2453,126630,Nordrhein_Westfalen,False,True,1390.0,2014.0,1.0,True,True,7,118.0,Dortmund,mint_condition,sophisticated,negotiable,Middelhof,Middelhof,True,maisonette,3.0,2.0,2.0,False,Dortmund,2454,costoso,,2
2454,126644,Nordrhein_Westfalen,True,True,1840.0,2020.0,1.0,False,True,1,130.0,Düren_Kreis,first_time_use,luxury,no,Graf-Wilhelm-Str.,Graf-Wilhelm-Str.,True,penthouse,3.0,3.0,3.0,False,Düren_Kreis,2455,costoso,,2
2455,126664,Nordrhein_Westfalen,False,True,835.0,1995.0,1.0,False,True,*,92.0,Bielefeld,well_kept,normal,no,Wolfsacker,Wolfsacker,False,roof_storey,3.0,2.0,3.0,True,Bielefeld,2456,medio,trilocale,1
2456,126670,Nordrhein_Westfalen,False,True,455.0,1977.0,1.0,False,True,147,43.0,Aachen,well_kept,normal,no,Vaalser Str.,Vaalser_Str.,False,apartment,1.0,0.0,3.0,False,Aachen,2457,economico,monolocale,1
2457,126692,Nordrhein_Westfalen,False,False,495.0,1998.0,1.0,False,False,37,63.18,Viersen_Kreis,need_of_renovation,normal,no,Am D&uuml;ngelshof,Am_Düngelshof,False,ground_floor,2.0,0.0,3.0,False,Viersen_Kreis,2458,economico,bilocale,1
2458,126818,Nordrhein_Westfalen,False,True,880.0,1981.0,1.0,False,True,9,100.0,Rhein_Sieg_Kreis,modernized,normal,negotiable,Raiffeisenstr.,Raiffeisenstr.,False,apartment,3.5,1.0,2.0,False,Rhein_Sieg_Kreis,2459,medio,,1
2459,126819,Nordrhein_Westfalen,False,True,540.0,1972.0,20.0,False,True,144a,63.0,Unna_Kreis,well_kept,normal,no,Alstedder Str.,Alstedder_Str.,False,apartment,3.5,1.0,3.0,False,Unna_Kreis,2460,economico,,0
2460,126848,Nordrhein_Westfalen,False,False,810.0,1994.0,1.0,False,True,34,100.0,Heinsberg_Kreis,well_kept,sophisticated,no,Genender Stra&szlig;e,Genender_Straße,False,apartment,4.0,3.0,3.0,True,Heinsberg_Kreis,2461,medio,,3
2461,126854,Nordrhein_Westfalen,False,True,695.0,1974.0,1.0,False,True,1,87.0,Märkischer_Kreis,fully_renovated,sophisticated,negotiable,Uhlandstr.,Uhlandstr.,True,apartment,3.0,1.0,4.0,False,Märkischer_Kreis,2462,medio,trilocale,3
2462,126936,Nordrhein_Westfalen,False,True,560.0,1955.0,0.0,False,True,62,59.0,Duisburg,well_kept,normal,negotiable,Fr&ouml;belstr.,Fröbelstr._,False,apartment,3.0,3.0,3.0,True,Duisburg,2463,economico,,1
2463,126989,Nordrhein_Westfalen,False,True,3950.0,2016.0,2.0,True,True,73,185.05,Düsseldorf,mint_condition,luxury,negotiable,Feldstra&szlig;e,Feldstraße,True,penthouse,5.0,6.0,6.0,False,Düsseldorf,2464,costoso,per famiglie,2
2464,127023,Nordrhein_Westfalen,False,True,850.0,1930.0,1.0,False,True,142,100.0,Herford_Kreis,first_time_use_after_refurbishment,sophisticated,negotiable,Bruchstra&szlig;e,Bruchstraße,False,apartment,3.0,2.0,2.0,False,Herford_Kreis,2465,costoso,,3
2465,127035,Nordrhein_Westfalen,False,False,568.0,1952.0,1.0,True,True,93,60.0,Bielefeld,modernized,normal,no,Bleichstra&szlig;e,Bleichstraße,False,apartment,2.0,2.0,3.0,False,Bielefeld,2466,economico,bilocale,1
2466,127079,Nordrhein_Westfalen,False,True,810.0,1978.0,1.0,True,True,0,90.0,Paderborn_Kreis,fully_renovated,sophisticated,no,Lindenstra&szlig;e,Lindenstraße,False,other,3.0,1.0,2.0,False,Paderborn_Kreis,2467,medio,trilocale,3
2467,127135,Nordrhein_Westfalen,False,True,995.0,1998.0,1.0,False,True,-,84.0,Mettmann_Kreis,well_kept,sophisticated,no,Marie-Colinet-Stra&szlig;e,Marie-Colinet-Straße,True,apartment,3.0,2.0,4.0,False,Mettmann_Kreis,2468,medio,trilocale,3
2468,127185,Nordrhein_Westfalen,False,True,1040.0,1955.0,1.0,False,True,20,73.0,Düsseldorf,well_kept,sophisticated,negotiable,Sch&uuml;tzenstra&szlig;e,Schützenstraße,False,apartment,3.0,3.0,4.0,False,Düsseldorf,2469,economico,trilocale,3
2469,127190,Nordrhein_Westfalen,False,True,704.0,1980.0,1.0,True,False,19,85.0,Remscheid,fully_renovated,sophisticated,no,Ibacher M&uuml;hle,Ibacher_Mühle,False,apartment,3.0,2.0,3.0,False,Remscheid,2470,medio,trilocale,3
2470,127225,Nordrhein_Westfalen,False,True,655.0,1980.0,1.0,False,True,32,65.0,Viersen_Kreis,well_kept,normal,no,Kornstr.,Kornstr.,False,roof_storey,2.0,2.0,2.0,False,Viersen_Kreis,2471,economico,bilocale,1
2471,127235,Nordrhein_Westfalen,False,False,687.0,1914.0,1.0,False,True,5,92.0,Recklinghausen_Kreis,first_time_use_after_refurbishment,sophisticated,yes,Turmstrasse,Turmstrasse,False,apartment,3.5,3.0,4.0,False,Recklinghausen_Kreis,2472,medio,,3
2472,127248,Nordrhein_Westfalen,True,True,1338.34,2019.0,1.0,False,True,4,115.03,Rhein_Erft_Kreis,first_time_use,sophisticated,negotiable,Agnes-Decker-Str.,Agnes-Decker-Str.,True,roof_storey,4.0,3.0,3.0,False,Rhein_Erft_Kreis,2473,costoso,,2
2473,127335,Nordrhein_Westfalen,False,True,609.0,1984.0,1.0,True,True,85,58.0,Aachen_Kreis,well_kept,normal,negotiable,Gartenstra&szlig;e,Gartenstraße,False,raised_ground_floor,2.0,0.0,0.0,True,Aachen_Kreis,2474,economico,bilocale,1
2474,127348,Nordrhein_Westfalen,False,True,745.0,2002.0,1.0,True,True,58,58.0,Bonn,well_kept,sophisticated,negotiable,Maria-Montessori-Allee,Maria-Montessori-Allee,False,roof_storey,2.0,3.0,3.0,False,Bonn,2475,economico,bilocale,3
2475,127405,Nordrhein_Westfalen,True,True,975.0,2019.0,1.0,False,True,15,87.0,Recklinghausen_Kreis,first_time_use,sophisticated,no,Hochstra&szlig;e,Hochstraße,True,ground_floor,2.0,0.0,0.0,True,Recklinghausen_Kreis,2476,costoso,,3
2476,127455,Nordrhein_Westfalen,False,True,580.0,1994.0,1.0,True,True,34,40.0,Bonn,well_kept,normal,negotiable,Georg-von-Boeselager-Stra&szlig;e,Georg-von-Boeselager-Straße,True,maisonette,2.0,4.0,4.0,False,Bonn,2477,economico,,1
2477,127491,Nordrhein_Westfalen,True,True,900.0,2019.0,4.0,False,True,97,74.0,Neuss_Rhein_Kreis,first_time_use,sophisticated,negotiable,Venloer Str.,Venloer_Str.,False,apartment,2.5,1.0,3.0,False,Neuss_Rhein_Kreis,2478,medio,,3
2478,127611,Nordrhein_Westfalen,False,True,900.0,1974.0,1.0,False,True,74,86.0,Wuppertal,fully_renovated,sophisticated,negotiable,Am Deckersh&auml;uschen,Am_Deckershäuschen,True,apartment,3.0,3.0,4.0,True,Wuppertal,2479,medio,trilocale,3
2479,127649,Nordrhein_Westfalen,False,True,733.0,1995.0,1.0,True,True,11,67.5,Mettmann_Kreis,well_kept,normal,negotiable,Auf dem Kolksbruch,Auf_dem_Kolksbruch,False,apartment,2.0,2.0,3.0,False,Mettmann_Kreis,2480,economico,bilocale,1
2480,127660,Nordrhein_Westfalen,False,False,655.0,1966.0,1.0,False,True,12,63.0,Rhein_Sieg_Kreis,modernized,sophisticated,no,Schumannstra&szlig;e,Schumannstraße,False,apartment,3.0,3.0,3.0,True,Rhein_Sieg_Kreis,2481,economico,,3
2481,127693,Nordrhein_Westfalen,True,True,1522.8,2019.0,1.0,False,True,29,113.0,Essen,first_time_use,sophisticated,negotiable,Scheckenstr.,Scheckenstr.,True,apartment,4.0,1.0,4.0,False,Essen,2482,costoso,,2
2482,127694,Nordrhein_Westfalen,False,True,800.0,1926.0,1.0,False,True,19,105.0,Remscheid,fully_renovated,sophisticated,negotiable,Freiherr von Stein Str.,Freiherr_von_Stein_Str.,False,apartment,2.0,1.0,3.0,True,Remscheid,2483,medio,,3
2483,127734,Nordrhein_Westfalen,False,True,855.0,1967.0,1.0,False,True,5,64.0,Köln,first_time_use_after_refurbishment,normal,negotiable,Bernburger Weg,Bernburger_Weg,False,ground_floor,2.0,0.0,2.0,True,Köln,2484,economico,bilocale,1
2484,127895,Nordrhein_Westfalen,False,False,690.0,1967.0,1.0,False,True,25,86.0,Dortmund,well_kept,normal,negotiable,Dionysiusstra&szlig;e,Dionysiusstraße,False,apartment,2.0,2.0,2.0,False,Dortmund,2485,economico,,1
2485,127916,Nordrhein_Westfalen,False,True,565.0,1954.0,1.0,False,True,2,62.44,Gelsenkirchen,well_kept,normal,negotiable,Kerkhofsweg,Kerkhofsweg,False,ground_floor,3.5,0.0,3.0,False,Gelsenkirchen,2486,medio,,1
2486,128047,Nordrhein_Westfalen,False,True,1120.0,1998.0,1.0,True,True,34,52.0,Köln,refurbished,sophisticated,no,Blaubach,Blaubach,True,apartment,2.0,4.0,5.0,False,Köln,2487,economico,bilocale,3
2487,128084,Nordrhein_Westfalen,False,True,815.0,1973.0,1.0,False,True,9,76.0,Mettmann_Kreis,fully_renovated,sophisticated,negotiable,Danziger Stra&szlig;e,Danziger_Straße,False,apartment,3.0,1.0,3.0,False,Mettmann_Kreis,2488,economico,trilocale,3
2488,128173,Nordrhein_Westfalen,False,True,2490.0,1909.0,2.0,True,True,3,123.0,Düsseldorf,mint_condition,luxury,negotiable,Wilhelm-Tell-Stra&szlig;e,Wilhelm-Tell-Straße,False,penthouse,4.0,2.0,3.0,False,Düsseldorf,2489,costoso,,2
2489,128261,Nordrhein_Westfalen,False,True,618.1,1976.0,1.0,False,True,9,66.0,Bochum,well_kept,normal,negotiable,Gropiusweg,Gropiusweg,True,apartment,2.5,4.0,5.0,False,Bochum,2490,economico,,1
2490,128301,Nordrhein_Westfalen,False,True,1240.0,1920.0,1.0,False,False,4,110.0,Düren_Kreis,mint_condition,sophisticated,no,Zur alten Malzfabrik,Zur_alten_Malzfabrik,True,apartment,3.0,5.0,5.0,True,Düren_Kreis,2491,costoso,,2
2491,128369,Nordrhein_Westfalen,False,True,950.0,1958.0,1.0,True,False,144,80.0,Mönchengladbach,refurbished,sophisticated,no,Wolfsittard,Wolfsittard,False,apartment,3.0,1.0,3.0,False,Mönchengladbach,2492,medio,trilocale,3
2492,128375,Nordrhein_Westfalen,False,True,700.0,2012.0,1.0,False,True,32,60.5,Wuppertal,mint_condition,sophisticated,negotiable,Am Engelnberg,Am_Engelnberg,True,apartment,2.0,1.0,5.0,False,Wuppertal,2493,medio,bilocale,3
2493,128379,Nordrhein_Westfalen,False,True,905.0,1954.0,0.0,False,True,22,103.0,Essen,well_kept,normal,negotiable,Raffelberger Str.,Raffelberger_Str.,False,roof_storey,3.0,3.0,0.0,False,Essen,2494,medio,,1
2494,128440,Nordrhein_Westfalen,False,True,1310.0,2015.0,1.0,True,True,9,68.0,Düsseldorf,fully_renovated,luxury,negotiable,Toulouser Allee,Toulouser_Allee,True,apartment,3.0,4.0,18.0,False,Düsseldorf,2495,economico,,2
2495,128455,Nordrhein_Westfalen,False,True,4000.0,2017.0,2.0,False,True,15,166.0,Köln,mint_condition,luxury,no,Hauptstrasse,Hauptstrasse,True,apartment,4.0,1.0,2.0,False,Köln,2496,costoso,,2
2496,128462,Nordrhein_Westfalen,True,True,843.0,2018.0,1.0,True,False,26,65.0,Neuss_Rhein_Kreis,mint_condition,luxury,no,Ostwall (Am Zehnthof),Ostwall_(Am_Zehnthof),True,penthouse,2.0,4.0,4.0,False,Neuss_Rhein_Kreis,2497,economico,bilocale,2
2497,128487,Nordrhein_Westfalen,False,True,1439.89,2018.0,1.0,False,True,26,100.82,Rheinisch_Bergischer_Kreis,mint_condition,sophisticated,negotiable,Lustheide,Lustheide,True,penthouse,2.0,2.0,2.0,False,Rheinisch_Bergischer_Kreis,2498,costoso,,2
2498,128502,Nordrhein_Westfalen,False,True,1170.0,2003.0,1.0,False,True,28,97.0,Mettmann_Kreis,well_kept,luxury,yes,Quantenberg,Quantenberg,False,maisonette,3.0,2.0,3.0,False,Mettmann_Kreis,2499,costoso,trilocale,3
2499,128632,Nordrhein_Westfalen,False,False,595.0,1980.0,1.0,False,True,0,54.0,Münster,well_kept,normal,no,Heideggerstra&szlig;e,Heideggerstraße,False,roof_storey,2.0,2.0,2.0,False,Münster,2500,economico,bilocale,1
2500,128733,Nordrhein_Westfalen,False,True,550.0,1998.0,1.0,False,True,1,50.9,Mettmann_Kreis,well_kept,normal,negotiable,Herrenhauserstr.,Herrenhauserstr.,False,apartment,1.0,1.0,2.0,False,Mettmann_Kreis,2501,economico,,1
2501,128819,Nordrhein_Westfalen,False,True,590.0,1961.0,1.0,False,True,9,66.7,Essen,well_kept,normal,negotiable,Haus-Horl-Stra&szlig;e,Haus-Horl-Straße,False,apartment,2.5,1.0,3.0,False,Essen,2502,economico,,1
2502,128854,Nordrhein_Westfalen,True,True,845.0,2018.0,1.0,False,True,51,68.0,Rhein_Erft_Kreis,first_time_use,normal,no,Antoniusstra&szlig;e,Antoniusstraße,True,other,2.0,0.0,2.0,False,Rhein_Erft_Kreis,2503,economico,bilocale,1
2503,128869,Nordrhein_Westfalen,False,False,1480.0,1900.0,2.0,False,True,1g,135.0,Viersen_Kreis,first_time_use,sophisticated,negotiable,Unterschelthof,Unterschelthof,False,apartment,4.0,2.0,2.0,True,Viersen_Kreis,2504,costoso,,3
2504,128885,Nordrhein_Westfalen,True,True,685.0,2020.0,1.0,False,False,12,54.0,Warendorf_Kreis,first_time_use,sophisticated,no,Zum Drostenholz,Zum_Drostenholz,False,apartment,2.0,2.0,3.0,False,Warendorf_Kreis,2505,medio,bilocale,3
2505,129002,Nordrhein_Westfalen,False,True,1100.0,1999.0,1.0,False,True,12a,150.0,Oberbergischer_Kreis,well_kept,sophisticated,yes,Memellandstra&szlig;e,Memellandstraße,False,roof_storey,6.0,3.0,3.0,False,Oberbergischer_Kreis,2506,costoso,per famiglie,2
2506,129046,Nordrhein_Westfalen,True,True,1714.0,2020.0,1.0,False,True,26,115.0,Bochum,first_time_use,luxury,negotiable,Kulmer Str.,Kulmer_Str.,True,apartment,3.0,2.0,3.0,False,Bochum,2507,costoso,,2
2507,129125,Nordrhein_Westfalen,False,True,1285.0,1993.0,2.0,False,True,59,107.0,Wuppertal,fully_renovated,sophisticated,negotiable,L&ouml;nsstra&szlig;e,Lönsstraße,False,apartment,3.0,1.0,2.0,False,Wuppertal,2508,costoso,,3
2508,129128,Nordrhein_Westfalen,False,True,720.0,1972.0,1.0,False,True,85,87.0,Wesel_Kreis,well_kept,normal,yes,Taubenstr.,Taubenstr.,True,apartment,3.5,4.0,5.0,False,Wesel_Kreis,2509,medio,,1
2509,129135,Nordrhein_Westfalen,True,True,880.0,2019.0,1.0,False,True,45,73.0,Aachen_Kreis,first_time_use,sophisticated,negotiable,J&uuml;licher Stra&szlig;e,Jülicher_Straße,True,apartment,2.0,1.0,3.0,False,Aachen_Kreis,2510,medio,,3
2510,129157,Nordrhein_Westfalen,False,False,1240.0,1990.0,1.0,False,False,6,138.0,Rhein_Erft_Kreis,first_time_use,sophisticated,negotiable,Pastoratstra&szlig;e,Pastoratstraße,False,loft,3.0,1.0,3.0,False,Rhein_Erft_Kreis,2511,costoso,,3
2511,129158,Nordrhein_Westfalen,False,True,925.5,2006.0,1.0,True,True,8-12,83.0,Aachen_Kreis,mint_condition,sophisticated,negotiable,Konrad-Adenauer-Stra&szlig;e,Konrad-Adenauer-Straße,True,apartment,3.0,2.0,3.0,True,Aachen_Kreis,2512,medio,trilocale,3
2512,129198,Nordrhein_Westfalen,False,True,790.0,1980.0,1.0,True,True,5,65.0,Olpe_Kreis,first_time_use_after_refurbishment,sophisticated,no,Imbergstra&szlig;e,Imbergstraße,False,apartment,2.5,2.0,2.0,False,Olpe_Kreis,2513,medio,,3
2513,129297,Nordrhein_Westfalen,False,True,689.0,1998.0,1.0,False,True,61,57.95,Düren_Kreis,mint_condition,sophisticated,no,Am Wingert,Am_Wingert,True,apartment,2.0,1.0,3.0,True,Düren_Kreis,2514,economico,bilocale,3
2514,129391,Nordrhein_Westfalen,False,True,510.0,1964.0,1.0,False,True,514,55.0,Bochum,modernized,normal,no,Castroper Hellweg,Castroper_Hellweg,False,apartment,2.5,2.0,2.0,True,Bochum,2515,economico,,1
2515,129395,Nordrhein_Westfalen,False,True,920.0,1975.0,1.0,False,True,31,75.0,Dortmund,fully_renovated,normal,no,Hirschweg,Hirschweg,False,apartment,3.5,1.0,3.0,False,Dortmund,2516,medio,,1
2516,129536,Nordrhein_Westfalen,False,True,446.0,1981.0,1.0,False,False,34,47.0,Hochsauerlandkreis,refurbished,sophisticated,yes,Lennepl&auml;tze,Lenneplätze,False,other,2.0,0.0,2.0,True,Hochsauerlandkreis,2517,economico,,3
2517,129560,Nordrhein_Westfalen,False,True,780.0,1984.0,1.0,False,True,22,76.0,Hagen,modernized,sophisticated,no,Am Holderbusch,Am_Holderbusch,False,apartment,2.5,1.0,2.0,True,Hagen,2518,medio,,3
2518,129564,Nordrhein_Westfalen,False,False,529.0,1911.0,1.0,False,True,18,62.0,Herne,well_kept,normal,negotiable,Kirchstra&szlig;e,Kirchstraße,False,apartment,2.0,2.0,3.0,False,Herne,2519,economico,bilocale,1
2519,129604,Nordrhein_Westfalen,False,True,770.0,2016.0,1.0,True,True,6,67.0,Euskirchen_Kreis,mint_condition,sophisticated,no,Elbingerstra&szlig;e,Elbingerstraße,True,apartment,2.0,2.0,3.0,False,Euskirchen_Kreis,2520,medio,bilocale,3
2520,129606,Nordrhein_Westfalen,True,True,1260.0,2019.0,1.0,True,True,156,63.0,Düsseldorf,first_time_use,sophisticated,negotiable,Suitbertusstra&szlig;e,Suitbertusstraße,True,apartment,2.0,1.0,4.0,False,Düsseldorf,2521,economico,bilocale,2
2521,129672,Nordrhein_Westfalen,False,True,880.0,1996.0,1.0,False,True,57,90.0,Mönchengladbach,mint_condition,sophisticated,negotiable,Gabelsberger Str.,Gabelsberger_Str.,False,apartment,3.0,1.0,2.0,False,Mönchengladbach,2522,medio,trilocale,3
2522,129680,Nordrhein_Westfalen,True,True,1150.0,2019.0,1.0,True,True,12,92.0,Mönchengladbach,mint_condition,sophisticated,negotiable,An der Fleischerm&uuml;hle,An_der_Fleischermühle,True,apartment,3.0,2.0,4.0,False,Mönchengladbach,2523,costoso,trilocale,2
2523,129712,Nordrhein_Westfalen,False,True,540.0,1974.0,1.0,False,True,19,59.83,Unna_Kreis,first_time_use_after_refurbishment,sophisticated,negotiable,H&uuml;nenpad,Hünenpad,False,apartment,3.0,2.0,2.0,False,Unna_Kreis,2524,economico,,0
2524,129761,Nordrhein_Westfalen,False,True,940.0,1968.0,1.0,False,False,38,105.0,Gütersloh_Kreis,fully_renovated,normal,negotiable,Neuenkirchener Stra&szlig;e,Neuenkirchener_Straße,False,apartment,3.0,1.0,2.0,False,Gütersloh_Kreis,2525,medio,,1
2525,129770,Nordrhein_Westfalen,False,True,770.0,2016.0,1.0,True,True,141,60.36,Bielefeld,mint_condition,sophisticated,negotiable,Westerfeldstr.,Westerfeldstr.,False,ground_floor,2.0,0.0,2.0,True,Bielefeld,2526,economico,bilocale,3
2526,129772,Nordrhein_Westfalen,False,True,651.0,1997.0,1.0,False,False,7,73.97,Bielefeld,fully_renovated,normal,negotiable,Epiphanienweg,Epiphanienweg,False,apartment,2.0,2.0,2.0,False,Bielefeld,2527,economico,,1
2527,129802,Nordrhein_Westfalen,False,False,660.0,1980.0,1.0,True,False,149,43.0,Mettmann_Kreis,mint_condition,sophisticated,negotiable,Kampstr.,Kampstr.,False,ground_floor,2.0,0.0,0.0,False,Mettmann_Kreis,2528,economico,,3
2528,129859,Nordrhein_Westfalen,False,True,1215.0,2005.0,1.0,True,True,101,112.0,Solingen,mint_condition,sophisticated,negotiable,Haanerstr.,Haanerstr.,False,roof_storey,3.0,3.0,3.0,False,Solingen,2529,costoso,,3
2529,129934,Nordrhein_Westfalen,False,True,850.0,1978.0,1.0,False,True,184,77.0,Unna_Kreis,modernized,sophisticated,yes,Letmather Stra&szlig;e,Letmather_Straße,False,ground_floor,3.5,0.0,1.0,True,Unna_Kreis,2530,costoso,,0
2530,129956,Nordrhein_Westfalen,False,True,930.0,1962.0,1.0,False,True,1,80.0,Neuss_Rhein_Kreis,mint_condition,normal,no,Clemens-August-Platz,Clemens-August-Platz,False,ground_floor,3.0,0.0,1.0,False,Neuss_Rhein_Kreis,2531,medio,trilocale,1
2531,129983,Nordrhein_Westfalen,False,False,470.0,1900.0,1.0,True,True,18,42.0,Märkischer_Kreis,well_kept,normal,yes,K&ouml;nigstra&szlig;e,Königstraße,False,roof_storey,2.0,2.0,2.0,True,Märkischer_Kreis,2532,economico,,1
2532,130025,Nordrhein_Westfalen,False,True,1160.0,1999.0,1.0,False,True,175,90.0,Rheinisch_Bergischer_Kreis,modernized,sophisticated,negotiable,Kempener Stra&szlig;e,Kempener_Straße,False,apartment,3.0,1.0,3.0,False,Rheinisch_Bergischer_Kreis,2533,medio,trilocale,3
2533,130055,Nordrhein_Westfalen,False,False,1095.0,1958.0,1.0,True,True,4,82.81,Düsseldorf,well_kept,normal,no,Hallbergstr.,Hallbergstr.,False,roof_storey,3.0,4.0,4.0,True,Düsseldorf,2534,economico,trilocale,1
2534,130086,Nordrhein_Westfalen,False,True,656.69,2006.0,1.0,False,True,1,76.12,Heinsberg_Kreis,well_kept,normal,negotiable,Mommartzstr.,Mommartzstr.,True,ground_floor,3.0,0.0,4.0,False,Heinsberg_Kreis,2535,medio,trilocale,1
2535,130106,Nordrhein_Westfalen,False,True,490.0,1969.0,1.0,False,True,30,63.0,Aachen_Kreis,modernized,normal,negotiable,Feldenendstra&szlig;e,Feldenendstraße,False,apartment,2.0,1.0,2.0,True,Aachen_Kreis,2536,economico,bilocale,1
2536,130107,Nordrhein_Westfalen,False,True,732.0,1986.0,1.0,True,True,78a,62.0,Aachen,well_kept,normal,negotiable,Wiesenweg,Wiesenweg,False,roof_storey,2.0,2.0,2.0,False,Aachen,2537,economico,bilocale,1
2537,130113,Nordrhein_Westfalen,False,False,567.5,1971.0,1.0,False,True,26,70.0,Bochum,well_kept,normal,no,Am Kuhlenkamp,Am_Kuhlenkamp,False,apartment,3.0,1.0,2.0,True,Bochum,2538,economico,trilocale,1
2538,130178,Nordrhein_Westfalen,False,False,1125.0,1986.0,1.0,False,True,3,93.69,Bonn,modernized,sophisticated,no,Irmintrudisstr.,Irmintrudisstr.,True,apartment,3.0,3.0,3.0,False,Bonn,2539,medio,trilocale,3
2539,130276,Nordrhein_Westfalen,False,True,630.0,1995.0,1.0,False,True,46a,65.0,Märkischer_Kreis,well_kept,normal,negotiable,Bahnhofstra&szlig;e,Bahnhofstraße,False,apartment,1.0,1.0,3.0,False,Märkischer_Kreis,2540,medio,,1
2540,130440,Nordrhein_Westfalen,False,True,600.0,1957.0,1.0,True,True,95,56.0,Rheinisch_Bergischer_Kreis,refurbished,sophisticated,no,Hilfringhauser Str.,Hilfringhauser_Str.,False,apartment,2.0,1.0,2.0,True,Rheinisch_Bergischer_Kreis,2541,economico,bilocale,3
2541,130470,Nordrhein_Westfalen,False,False,460.0,1948.0,1.0,False,True,37,82.0,Herford_Kreis,modernized,normal,negotiable,H&ouml;ltkebruchstrasse,Höltkebruchstrasse,False,apartment,3.5,2.0,3.0,True,Herford_Kreis,2542,economico,,1
2542,130569,Nordrhein_Westfalen,False,True,1826.5,2014.0,1.0,True,True,57,73.06,Köln,mint_condition,sophisticated,negotiable,R&ouml;merstr.,Römerstr.,False,apartment,2.0,2.0,2.0,False,Köln,2543,costoso,,2
2543,130598,Nordrhein_Westfalen,False,True,670.0,1977.0,0.0,False,True,51,71.0,Essen,first_time_use_after_refurbishment,normal,negotiable,Prosperstr.,Prosperstr.,False,apartment,3.0,2.0,3.0,False,Essen,2544,economico,trilocale,1
2544,130614,Nordrhein_Westfalen,False,True,902.0,1958.0,1.0,False,True,16,73.01,Münster,modernized,normal,no,Schwalbenweg,Schwalbenweg,False,apartment,3.0,1.0,2.0,False,Münster,2545,economico,trilocale,1
2545,130777,Nordrhein_Westfalen,False,True,521.67,1977.0,1.0,False,True,300,62.0,Köln,well_kept,normal,negotiable,Berliner Str.,Berliner_Str.,False,ground_floor,2.0,0.0,2.0,True,Köln,2546,economico,bilocale,1
